# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twd
# CHANNEL = B+R
# EXPNUM = 26_194_049_003
# MJD-OBS = 61234.593987
# DATE-OBS = 2026-07-13T14:15:21
# EXPTIME = 1800.0s
# AIRMASS = 1.07
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 00:48:47.96
# DEC = 22:54:34.18
# wl fl err
# [A] [erg/s/cm2/A]
4393.480000 5.360500e-16 1.273176e-17
4396.480000 5.434247e-16 1.202683e-17
4399.480000 5.214457e-16 1.107079e-17
4402.480000 5.017838e-16 1.193663e-17
4405.480000 4.822193e-16 1.230676e-17
4408.480000 4.850046e-16 1.133529e-17
4411.480000 4.985741e-16 1.097720e-17
4414.480000 5.133453e-16 1.237347e-17
4417.480000 5.074639e-16 1.256845e-17
4420.480000 5.202565e-16 1.138417e-17
4423.480000 5.209084e-16 1.121339e-17
4426.480000 5.223128e-16 1.278219e-17
4429.480000 5.057710e-16 1.262647e-17
4432.480000 5.108134e-16 1.112251e-17
4435.480000 5.245023e-16 1.144338e-17
4438.480000 5.313700e-16 1.302351e-17
4441.480000 5.414422e-16 1.287629e-17
4444.480000 5.571441e-16 1.145221e-17
4447.480000 5.412550e-16 1.172607e-17
4450.480000 5.097938e-16 1.288806e-17
4453.480000 5.187633e-16 1.248259e-17
4456.480000 5.159124e-16 1.132477e-17
4459.480000 5.118726e-16 1.163070e-17
4462.480000 5.112978e-16 1.238477e-17
4465.480000 5.301953e-16 1.176807e-17
4468.480000 5.391352e-16 1.099366e-17
4471.480000 5.354531e-16 1.197886e-17
4474.480000 5.329877e-16 1.256333e-17
4477.480000 5.414234e-16 1.161013e-17
4480.480000 5.433310e-16 1.107666e-17
4483.480000 5.360546e-16 1.230976e-17
4486.480000 5.388043e-16 1.263174e-17
4489.480000 5.504179e-16 1.149196e-17
4492.480000 5.572214e-16 1.147669e-17
4495.480000 5.519220e-16 1.297312e-17
4498.480000 5.497290e-16 1.297483e-17
4501.480000 5.552261e-16 1.130419e-17
4504.480000 5.377966e-16 1.125291e-17
4507.480000 5.152045e-16 1.271242e-17
4510.480000 5.075770e-16 1.254178e-17
4513.480000 5.320956e-16 1.131059e-17
4516.480000 5.413065e-16 1.152491e-17
4519.480000 5.299407e-16 1.251241e-17
