# TELESCOPE = UH88
# INSTRUMENT = SNIFS
# OBJECT = 2026twa
# CHANNEL = B+R
# EXPNUM = 26_194_033_003
# MJD-OBS = 61234.452101
# DATE-OBS = 2026-07-13T10:51:02
# EXPTIME = 1800.0s
# AIRMASS = 1.60
# FLUXCAL_RMS_B = 0.063 mag
# FLUXCAL_RMS_R = 0.071 mag
# RA = 19:27:03.49
# DEC = -31:23:24.20
# wl fl err
# [A] [erg/s/cm2/A]
4417.480000 8.608875e-17 8.406526e-18
4420.480000 8.175317e-17 7.488724e-18
4423.480000 8.467582e-17 7.359772e-18
4426.480000 9.787069e-17 8.563045e-18
4429.480000 8.775213e-17 8.498329e-18
4432.480000 8.267254e-17 7.325844e-18
4435.480000 8.804225e-17 7.465814e-18
4438.480000 1.017275e-16 8.503433e-18
4441.480000 9.723108e-17 8.277009e-18
4444.480000 8.503290e-17 7.195401e-18
4447.480000 8.775871e-17 7.432139e-18
4450.480000 9.238136e-17 8.241844e-18
4453.480000 9.380899e-17 7.961769e-18
4456.480000 9.044347e-17 7.143542e-18
4459.480000 8.270189e-17 7.505694e-18
4462.480000 8.683895e-17 8.055668e-18
4465.480000 9.167409e-17 7.622253e-18
4468.480000 9.482772e-17 7.178094e-18
4471.480000 1.028235e-16 7.836934e-18
4474.480000 9.524578e-17 8.131756e-18
4477.480000 9.366388e-17 7.494179e-18
4480.480000 9.533218e-17 7.180844e-18
4483.480000 9.578108e-17 7.930639e-18
4486.480000 9.759857e-17 8.179464e-18
4489.480000 9.053557e-17 7.369461e-18
4492.480000 8.229170e-17 7.112052e-18
4495.480000 7.676539e-17 7.987415e-18
4498.480000 7.923783e-17 8.107740e-18
4501.480000 8.149225e-17 7.144175e-18
4504.480000 8.373616e-17 7.206131e-18
4507.480000 8.292480e-17 8.063228e-18
4510.480000 8.478554e-17 7.993944e-18
4513.480000 8.044024e-17 7.039232e-18
4516.480000 8.270636e-17 7.285145e-18
4519.480000 8.753687e-17 8.063796e-18
4522.480000 8.086240e-17 7.745931e-18
4525.480000 8.642227e-17 7.070498e-18
4528.480000 8.998362e-17 7.699014e-18
4531.480000 9.201881e-17 8.253579e-18
4534.480000 9.007649e-17 7.749038e-18
4537.480000 8.660491e-17 7.060100e-18
4540.480000 1.058664e-16 7.862870e-18
4543.480000 9.308335e-17 8.246476e-18
4546.480000 9.784216e-17 7.708208e-18
4549.480000 8.311050e-17 7.112350e-18
4552.480000 7.041160e-17 7.696588e-18
4555.480000 7.360540e-17 7.964554e-18
4558.480000 8.074799e-17 7.249259e-18
4561.480000 8.325660e-17 7.051449e-18
4564.480000 8.715842e-17 8.001370e-18
4567.480000 8.275419e-17 7.989452e-18
4570.480000 7.852690e-17 7.056189e-18
4573.480000 8.600275e-17 7.098937e-18
4576.480000 7.061407e-17 7.804022e-18
4579.480000 7.225901e-17 7.787323e-18
4582.480000 6.802744e-17 6.846717e-18
4585.480000 6.239032e-17 7.006720e-18
4588.480000 6.528082e-17 7.781615e-18
4591.480000 6.816538e-17 7.573477e-18
4594.480000 6.095804e-17 6.760082e-18
4597.480000 5.770429e-17 7.030029e-18
4600.480000 5.907677e-17 7.546109e-18
4603.480000 6.537532e-17 7.213037e-18
4606.480000 6.489130e-17 6.654548e-18
4609.480000 5.498565e-17 7.075361e-18
4612.480000 5.816939e-17 7.547458e-18
4615.480000 6.432822e-17 7.058354e-18
4618.480000 6.419619e-17 6.683322e-18
4621.480000 6.596613e-17 7.410774e-18
4624.480000 7.333371e-17 7.699825e-18
4627.480000 5.943476e-17 6.856325e-18
4630.480000 5.368122e-17 6.571591e-18
4633.480000 6.314263e-17 7.498339e-18
4636.480000 5.463603e-17 7.525809e-18
4639.480000 5.483812e-17 6.690459e-18
4642.480000 4.960418e-17 6.544836e-18
4645.480000 5.079583e-17 7.487982e-18
4648.480000 5.033347e-17 7.449340e-18
4651.480000 5.772046e-17 6.614036e-18
4654.480000 4.672897e-17 6.636151e-18
4657.480000 4.762823e-17 7.411755e-18
4660.480000 4.450166e-17 7.172010e-18
4663.480000 4.872704e-17 6.513362e-18
4666.480000 4.575027e-17 6.807344e-18
4669.480000 4.792533e-17 7.352473e-18
4672.480000 5.410533e-17 7.082960e-18
4675.480000 5.299081e-17 6.486552e-18
4678.480000 5.557167e-17 6.998856e-18
4681.480000 4.734533e-17 7.317768e-18
4684.480000 5.141388e-17 6.837254e-18
4687.480000 5.596141e-17 6.475564e-18
4690.480000 5.645028e-17 7.124296e-18
4693.480000 4.907328e-17 7.365620e-18
4696.480000 4.663198e-17 6.681026e-18
4699.480000 5.697514e-17 6.476649e-18
4702.480000 5.878979e-17 7.224975e-18
4705.480000 4.932230e-17 7.300351e-18
4708.480000 4.573183e-17 6.522280e-18
4711.480000 5.413020e-17 6.556753e-18
4714.480000 5.867614e-17 7.533336e-18
4717.480000 6.196960e-17 7.551813e-18
4720.480000 5.250023e-17 6.549627e-18
4723.480000 4.198823e-17 6.518640e-18
